ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,label,Account_Age_Months,Active_Months,DAYS_EMPLOYED_CLEAN,Age_Clean,Asset_Score,Adult_Income_Efficiency
5118360,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-10675,-1284,1,1,0,0,Core staff,2.0,0,25,26,3.515400410677618,29.22655715263518,0,67500.0
5118361,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-10675,-1284,1,1,0,0,Core staff,2.0,0,24,25,3.515400410677618,29.22655715263518,0,67500.0
5118362,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-10675,-1284,1,1,0,0,Core staff,2.0,0,39,40,3.515400410677618,29.22655715263518,0,67500.0
5118363,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-10675,-1284,1,1,0,0,Core staff,2.0,0,16,17,3.515400410677618,29.22655715263518,0,67500.0
5118364,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-10675,-1284,1,1,0,0,Core staff,2.0,0,15,16,3.515400410677618,29.22655715263518,0,67500.0
5118372,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20495,365243,1,0,1,0,,2.0,0,39,40,0.0,56.11225188227242,0,45000.0
5118373,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20495,365243,1,0,1,0,,2.0,0,37,38,0.0,56.11225188227242,0,45000.0
5118374,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20495,365243,1,0,1,0,,2.0,0,47,48,0.0,56.11225188227242,0,45000.0
5118376,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20495,365243,1,0,1,0,,2.0,0,47,48,0.0,56.11225188227242,0,45000.0
5118377,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20495,365243,1,0,1,0,,2.0,0,39,40,0.0,56.11225188227242,0,45000.0
5118391,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440,-4663,1,0,0,0,High skill tech staff,2.0,0,32,33,12.766598220396988,31.32101300479124,1,67500.0
5118392,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440,-4663,1,0,0,0,High skill tech staff,2.0,0,23,24,12.766598220396988,31.32101300479124,1,67500.0
5118393,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440,-4663,1,0,0,0,High skill tech staff,2.0,0,34,35,12.766598220396988,31.32101300479124,1,67500.0
5118394,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440,-4663,1,0,0,0,High skill tech staff,2.0,0,18,19,12.766598220396988,31.32101300479124,1,67500.0
5118395,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11440,-4663,1,0,0,0,High skill tech staff,2.0,0,24,25,12.766598220396988,31.32101300479124,1,67500.0
5118407,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12312,-1404,1,1,1,0,Sales staff,2.0,0,39,40,3.8439425051334704,33.70841889117043,1,33750.0
5118408,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20014,-249,1,1,1,0,Security staff,2.0,0,36,37,0.6817248459958932,54.795345653661876,2,90000.0
5118409,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20014,-249,1,1,1,0,Security staff,2.0,0,36,37,0.6817248459958932,54.795345653661876,2,90000.0
5118412,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12207,-3018,1,0,0,0,Laborers,3.0,0,12,13,8.262833675564682,33.42094455852156,1,56250.0
5118414,F,N,N,2,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-12079,-1984,1,0,0,0,Core staff,4.0,0,32,33,5.431895961670089,33.07049965776865,0,112500.0
5118415,F,N,N,2,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-12079,-1984,1,0,0,0,Core staff,4.0,0,39,40,5.431895961670089,33.07049965776865,0,112500.0
5118418,F,N,N,2,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-12079,-1984,1,0,0,0,Core staff,4.0,0,39,40,5.431895961670089,33.07049965776865,0,112500.0
5118419,F,N,N,2,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-12079,-1984,1,0,0,0,Core staff,4.0,0,41,42,5.431895961670089,33.07049965776865,0,112500.0
5118423,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18447,-4632,1,1,1,0,Cooking staff,2.0,0,25,26,12.681724845995893,50.50513347022587,0,78750.0
5118424,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18447,-4632,1,1,1,0,Cooking staff,2.0,0,44,45,12.681724845995893,50.50513347022587,0,78750.0
5118431,F,N,N,0,171000.0,Pensioner,Higher education,Married,House / apartment,-20771,365243,1,0,1,0,,2.0,0,19,20,0.0,56.86789869952088,0,85500.0
5118432,F,N,N,0,171000.0,Pensioner,Higher education,Married,House / apartment,-20771,365243,1,0,1,0,,2.0,0,24,25,0.0,56.86789869952088,0,85500.0
5118436,F,N,N,0,171000.0,Pensioner,Higher education,Married,House / apartment,-20771,365243,1,0,1,0,,2.0,0,20,21,0.0,56.86789869952088,0,85500.0
5118437,M,Y,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-12829,-765,1,1,1,0,Core staff,3.0,0,13,14,2.0944558521560577,35.123887748117724,1,45000.0
5118444,F,N,N,3,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13711,-1649,1,1,0,0,,5.0,0,36,37,4.514715947980835,37.53867214236824,0,78750.0
5118445,F,N,N,3,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13711,-1649,1,1,0,0,,5.0,0,31,32,4.514715947980835,37.53867214236824,0,78750.0
5118450,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-10080,-735,1,1,0,0,Sales staff,3.0,0,33,34,2.0123203285420943,27.59753593429158,0,38250.0
5118453,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-10080,-735,1,1,0,0,Sales staff,3.0,0,16,17,2.0123203285420943,27.59753593429158,0,38250.0
5118454,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-10080,-735,1,1,0,0,Sales staff,3.0,1,12,13,2.0123203285420943,27.59753593429158,0,38250.0
5118458,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12627,-1404,1,1,0,0,Sales staff,3.0,0,33,34,3.8439425051334704,34.57084188911704,2,56250.0
5118461,F,Y,N,1,135000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-9979,-2106,1,1,0,0,Core staff,3.0,0,35,36,5.765913757700205,27.32101300479124,1,67500.0
5118463,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18147,-1101,1,1,0,0,Managers,4.0,0,59,60,3.0143737166324436,49.68377823408624,1,135000.0
5118464,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18147,-1101,1,1,0,0,Managers,4.0,0,42,43,3.0143737166324436,49.68377823408624,1,135000.0
5118467,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18147,-1101,1,1,0,0,Managers,4.0,0,54,55,3.0143737166324436,49.68377823408624,1,135000.0
5118470,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18147,-1101,1,1,0,0,Managers,4.0,0,42,43,3.0143737166324436,49.68377823408624,1,135000.0
5118479,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17386,-888,1,0,0,0,Laborers,2.0,1,29,30,2.431211498973306,47.60027378507871,1,90000.0
5118480,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17386,-888,1,0,0,0,Laborers,2.0,0,22,23,2.431211498973306,47.60027378507871,1,90000.0
5118481,F,N,Y,0,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10906,-1619,1,0,0,1,,2.0,0,40,41,4.432580424366872,29.859000684462696,1,67500.0
5118482,F,N,Y,0,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10906,-1619,1,0,0,1,,2.0,0,40,41,4.432580424366872,29.859000684462696,1,67500.0
5118483,F,N,Y,0,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10906,-1619,1,0,0,1,,2.0,0,40,41,4.432580424366872,29.859000684462696,1,67500.0
5118492,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14814,-492,1,0,0,0,Laborers,2.0,0,19,20,1.3470225872689938,40.558521560574945,1,67500.0
5118494,M,Y,Y,1,337500.0,Working,Higher education,Married,House / apartment,-11494,-1861,1,1,1,1,Managers,3.0,0,20,21,5.0951403148528405,31.468856947296374,2,168750.0
5118497,F,N,N,0,67500.0,State servant,Secondary / secondary special,Separated,House / apartment,-18926,-11603,1,0,1,0,,1.0,0,17,18,31.76728268309377,51.81656399726215,0,67500.0
5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190,-523,1,0,0,0,,2.0,0,30,31,1.431895961670089,60.75290896646133,1,90000.0
5118527,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190,-523,1,0,0,0,,2.0,0,21,22,1.431895961670089,60.75290896646133,1,90000.0
5118535,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15749,-6367,1,1,1,0,Cleaning staff,3.0,0,39,40,17.43189596167009,43.11841204654346,1,40500.0
5118537,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15749,-6367,1,1,1,0,Cleaning staff,3.0,0,32,33,17.43189596167009,43.11841204654346,1,40500.0
5118540,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15749,-6367,1,1,1,0,Cleaning staff,3.0,0,43,44,17.43189596167009,43.11841204654346,1,40500.0
5118543,F,N,N,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-18484,-3932,1,1,0,0,High skill tech staff,2.0,0,47,48,10.765229295003422,50.60643394934976,0,65250.0
5118551,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15813,-1345,1,0,0,0,Laborers,3.0,1,13,14,3.682409308692676,43.29363449691992,2,78750.0
5118553,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-18481,-1800,1,0,0,0,Laborers,1.0,0,37,38,4.9281314168377826,50.59822039698837,2,135000.0
5118557,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16849,-2896,1,0,1,0,Cooking staff,1.0,0,52,53,7.928815879534565,46.130047912388775,1,126000.0
5118561,F,Y,Y,0,180000.0,Working,Higher education,Married,Co-op apartment,-10826,-949,1,0,0,0,Sales staff,2.0,0,60,61,2.598220396988364,29.639972621492127,2,90000.0
5118564,F,Y,Y,0,180000.0,Working,Higher education,Married,Co-op apartment,-10826,-949,1,0,0,0,Sales staff,2.0,0,22,23,2.598220396988364,29.639972621492127,2,90000.0
5118570,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18650,-1892,1,0,0,0,Laborers,1.0,0,17,18,5.1800136892539355,51.06091718001369,1,157500.0
5118571,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18650,-1892,1,0,0,0,Laborers,1.0,0,14,15,5.1800136892539355,51.06091718001369,1,157500.0
5118573,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18650,-1892,1,0,0,0,Laborers,1.0,0,17,18,5.1800136892539355,51.06091718001369,1,157500.0
5118576,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-11490,-826,1,1,0,0,Drivers,1.0,0,13,14,2.2614647501711156,31.457905544147845,2,247500.0
5118577,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-11490,-826,1,1,0,0,Drivers,1.0,0,20,21,2.2614647501711156,31.457905544147845,2,247500.0
5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13052,-1741,1,0,0,0,Laborers,2.0,0,46,47,4.766598220396989,35.73442847364819,2,90000.0
5118581,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13052,-1741,1,0,0,0,Laborers,2.0,0,21,22,4.766598220396989,35.73442847364819,2,90000.0
5118582,F,N,N,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12217,-2349,1,1,0,0,,3.0,0,13,14,6.431211498973306,33.44832306639288,0,123750.0
5118589,F,N,N,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12217,-2349,1,1,0,0,,3.0,0,24,25,6.431211498973306,33.44832306639288,0,123750.0
5118590,F,N,N,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12217,-2349,1,1,0,0,,3.0,0,20,21,6.431211498973306,33.44832306639288,0,123750.0
5118591,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-16127,-8497,1,0,1,0,,2.0,0,48,49,23.263518138261464,44.153319644079396,1,112500.0
5118595,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8836,-1192,1,0,1,0,Low-skill Laborers,2.0,0,19,20,3.263518138261465,24.191649555099247,1,40500.0
5118600,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16606,-3506,1,0,0,0,Managers,2.0,0,58,59,9.598904859685147,45.464750171115675,1,315000.0
5118602,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-11524,-1892,1,1,1,0,Sales staff,3.0,0,31,32,5.1800136892539355,31.550992470910334,0,67500.0
5118603,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-11524,-1892,1,1,1,0,Sales staff,3.0,0,24,25,5.1800136892539355,31.550992470910334,0,67500.0
5118607,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-11524,-1892,1,1,1,0,Sales staff,3.0,0,16,17,5.1800136892539355,31.550992470910334,0,67500.0
5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15770,-5209,1,0,0,0,Sales staff,1.0,0,52,53,14.261464750171116,43.175906913073234,0,270000.0
5118618,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15770,-5209,1,0,0,0,Sales staff,1.0,0,34,35,14.261464750171116,43.175906913073234,0,270000.0
5118619,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-11020,-523,1,0,0,0,Core staff,1.0,0,30,31,1.431895961670089,30.171115674195757,1,225000.0
5118620,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-11020,-523,1,0,0,0,Core staff,1.0,0,52,53,1.431895961670089,30.171115674195757,1,225000.0
5118645,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16250,-2440,1,0,0,0,,2.0,0,44,45,6.680355920602327,44.49007529089665,2,101250.0
5118647,F,N,Y,2,270000.0,State servant,Higher education,Single / not married,House / apartment,-10425,-2745,1,0,0,0,Core staff,3.0,1,53,54,7.515400410677618,28.542094455852155,1,270000.0
5118649,F,N,Y,2,270000.0,State servant,Higher education,Single / not married,House / apartment,-10425,-2745,1,0,0,0,Core staff,3.0,0,31,32,7.515400410677618,28.542094455852155,1,270000.0
5125124,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21720,365243,1,0,0,1,,1.0,0,14,15,0.0,59.46611909650924,1,103500.0
5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16098,-1868,1,1,1,0,Managers,1.0,0,43,44,5.114305270362765,44.07392197125257,1,112500.0
5125133,F,N,Y,0,220500.0,Working,Secondary / secondary special,Separated,House / apartment,-17196,-560,1,1,0,0,Core staff,1.0,0,35,36,1.5331964407939767,47.08008213552361,1,220500.0
5125134,F,N,Y,0,220500.0,Working,Secondary / secondary special,Separated,House / apartment,-17196,-560,1,1,0,0,Core staff,1.0,0,35,36,1.5331964407939767,47.08008213552361,1,220500.0
5125141,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22936,365243,1,0,0,0,,2.0,0,59,60,0.0,62.795345653661876,1,101250.0
5125143,F,N,Y,0,72000.0,Pensioner,Lower secondary,Married,House / apartment,-23316,365243,1,0,0,0,,2.0,0,53,54,0.0,63.83572895277207,1,36000.0
5125145,M,Y,Y,2,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15901,-287,1,0,1,0,Laborers,4.0,0,14,15,0.785763175906913,43.53456536618754,2,180000.0
5125148,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-15201,-3544,1,0,0,0,Laborers,2.0,0,43,44,9.702943189596168,41.61806981519507,2,225000.0
5125154,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,0,15,16,4.785763175906913,32.772073921971256,1,117000.0
5125156,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,0,43,44,4.785763175906913,32.772073921971256,1,117000.0
5125158,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,0,26,27,4.785763175906913,32.772073921971256,1,117000.0
5125161,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,1,13,14,4.785763175906913,32.772073921971256,1,117000.0
5125162,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,0,25,26,4.785763175906913,32.772073921971256,1,117000.0
5125163,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,0,26,27,4.785763175906913,32.772073921971256,1,117000.0
5125165,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,0,34,35,4.785763175906913,32.772073921971256,1,117000.0
5125190,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17523,-4152,1,1,0,0,,2.0,0,56,57,11.367556468172484,47.97535934291581,1,56250.0
5125191,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17523,-4152,1,1,0,0,,2.0,0,20,21,11.367556468172484,47.97535934291581,1,56250.0
5125192,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17523,-4152,1,1,0,0,,2.0,0,20,21,11.367556468172484,47.97535934291581,1,56250.0
5125193,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17523,-4152,1,1,0,0,,2.0,0,15,16,11.367556468172484,47.97535934291581,1,56250.0
5125212,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23176,365243,1,0,0,0,,1.0,0,51,52,0.0,63.45242984257358,1,135000.0
5125215,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,0,14,15,3.0362765229295,48.60780287474333,1,337500.0
5125217,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,0,18,19,3.0362765229295,48.60780287474333,1,337500.0
5125218,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,0,20,21,3.0362765229295,48.60780287474333,1,337500.0
5125219,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,0,22,23,3.0362765229295,48.60780287474333,1,337500.0
5125220,F,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18246,-6070,1,1,1,0,Managers,2.0,0,30,31,16.618754277891856,49.95482546201232,1,90000.0
5125225,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,0,40,41,0.1998631074606434,37.68925393566051,1,78750.0
5125231,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,0,15,16,0.1998631074606434,37.68925393566051,1,78750.0
5125236,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,0,40,41,0.1998631074606434,37.68925393566051,1,78750.0
5125240,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15377,-3544,1,1,1,0,Cleaning staff,3.0,0,15,16,9.702943189596168,42.09993155373032,1,78750.0
5125248,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,0,14,15,4.03832991101985,35.47707049965777,1,225000.0
5125249,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,0,18,19,4.03832991101985,35.47707049965777,1,225000.0
5125250,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,0,19,20,4.03832991101985,35.47707049965777,1,225000.0
5125256,M,Y,N,1,337500.0,State servant,Higher education,Married,House / apartment,-12794,-3574,1,0,0,0,,3.0,0,54,55,9.78507871321013,35.0280629705681,1,168750.0
5125259,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,-15317,-1656,1,0,0,0,High skill tech staff,2.0,1,16,17,4.5338809034907595,41.935660506502394,2,112500.0
5125262,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-15423,-1200,1,1,1,0,,2.0,0,45,46,3.2854209445585214,42.2258726899384,1,78750.0
5125269,M,Y,Y,0,157500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11437,-379,1,0,0,0,,1.0,0,43,44,1.0376454483230664,31.312799452429843,2,157500.0
5125270,M,N,N,1,360000.0,Working,Lower secondary,Married,House / apartment,-12615,-1048,1,0,0,1,Laborers,3.0,0,24,25,2.869267624914442,34.53798767967146,0,180000.0
5125271,M,N,N,1,360000.0,Working,Lower secondary,Married,House / apartment,-12615,-1048,1,0,0,1,Laborers,3.0,0,37,38,2.869267624914442,34.53798767967146,0,180000.0
5125289,F,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13939,-134,1,0,0,0,Laborers,2.0,0,40,41,0.3668720054757016,38.16290212183436,0,202500.0
5125290,F,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13939,-134,1,0,0,0,Laborers,2.0,0,24,25,0.3668720054757016,38.16290212183436,0,202500.0
5125296,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,1,0,0,0,Core staff,1.0,1,14,15,4.5338809034907595,46.19301848049281,1,126000.0
5125300,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20846,365243,1,0,0,0,,2.0,1,17,18,0.0,57.073237508555785,1,74250.0
5125303,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20846,365243,1,0,0,0,,2.0,0,51,52,0.0,57.073237508555785,1,74250.0
5125305,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20846,365243,1,0,0,0,,2.0,1,20,21,0.0,57.073237508555785,1,74250.0
5125312,M,N,Y,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,0,38,39,7.871321013004791,38.42573579739904,1,78750.0
5125314,M,N,Y,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,0,28,29,7.871321013004791,38.42573579739904,1,78750.0
5125331,M,Y,Y,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,0,20,21,10.869267624914443,35.52908966461328,2,168750.0
5125335,M,Y,Y,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,0,30,31,10.869267624914443,35.52908966461328,2,168750.0
5125341,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17291,-5278,1,0,0,0,Managers,2.0,1,16,17,14.45037645448323,47.34017796030116,2,78750.0
5125344,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22332,365243,1,0,0,0,,1.0,0,20,21,0.0,61.14168377823409,1,247500.0
5125348,F,N,Y,0,157500.0,Working,Incomplete higher,Single / not married,House / apartment,-8067,-165,1,0,0,0,Core staff,1.0,0,12,13,0.4517453798767967,22.086242299794662,1,157500.0
5125352,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13005,-683,1,0,0,0,High skill tech staff,1.0,0,45,46,1.8699520876112252,35.605749486652975,1,180000.0
5125372,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21871,365243,1,0,0,0,,1.0,0,54,55,0.0,59.879534565366185,1,202500.0
5125374,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21871,365243,1,0,0,0,,1.0,1,16,17,0.0,59.879534565366185,1,202500.0
5125379,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21871,365243,1,0,0,0,,1.0,0,39,40,0.0,59.879534565366185,1,202500.0
5125384,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22131,365243,1,0,0,0,,2.0,0,56,57,0.0,60.591375770020534,1,180000.0
5125386,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22131,365243,1,0,0,0,,2.0,0,56,57,0.0,60.591375770020534,1,180000.0
5125394,M,Y,N,0,292500.0,Working,Higher education,Married,House / apartment,-18115,-713,1,0,0,0,Managers,2.0,0,31,32,1.9520876112251881,49.596167008898014,1,146250.0
5125397,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10066,-834,1,0,0,0,Laborers,2.0,0,23,24,2.2833675564681726,27.55920602327173,1,56250.0
5125399,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10066,-834,1,0,0,0,Laborers,2.0,1,16,17,2.2833675564681726,27.55920602327173,1,56250.0
5125410,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15226,-2995,1,0,0,0,Laborers,2.0,0,15,16,8.199863107460644,41.686516084873375,1,67500.0
5125414,M,Y,Y,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-11647,-2905,1,1,1,0,Laborers,4.0,0,45,46,7.953456536618754,31.887748117727583,2,65250.0
5125422,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15114,-560,1,0,0,0,Sales staff,2.0,0,16,17,1.5331964407939767,41.379876796714576,1,123750.0
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,-16344,-864,1,0,0,1,Core staff,3.0,0,23,24,2.3655030800821355,44.747433264887064,2,94500.0
5125440,M,Y,Y,1,810000.0,Commercial associate,Higher education,Married,House / apartment,-18365,-4456,1,1,1,1,,3.0,1,16,17,12.199863107460644,50.280629705681044,2,405000.0
